ticker;price;p_e;p_b;dividend_yield;roe;roa;net_margin;debt_equity;revenue;net_income;volume;sector;industry;market_cap;eps;total_assets;total_equity;bvps;ebitda;valuation_graham;valuation_bazin;valuation_dcf;magic_roc;magic_yield;target_price;upside;category;roc_rank;yield_rank;magic_score;expected_return
DXCO3;4.91;inf;0.6444415;102.0;1.055;2.1559998;0.10300000000000001;1.2748;8364711936.0;8586000.0;3120334.0;Basic Materials;Lumber & Wood Production;4457548800.0;0.0;0;0;7.619;1814525056.0;0.0;83.47000000000001;0.0;0;0.4070679060204568;0.0;-100.0;SMALL_CAP;44.5;22.0;66.5;-18.813152590507926
RDOR3;34.51;16.433332;3.8391364;187.0;19.188;6.2379999999999995;8.083;2.44344;57094791168.0;4615255040.0;9058256.0;Healthcare;Medical Care Facilities;76008816640.0;2.1;0;0;8.989;12153058304.0;20.608984691148663;1075.5616666666667;30.37044968965576;0;0.15989011329515154;25.48971719040221;-26.13817099274931;SMALL_CAP;44.5;54.0;98.5;-19.577274391222165
RADL3;18.48;23.392405;4.4094486;220.00000000000003;18.86;6.916;2.836;1.18431;45546074112.0;1302934016.0;10625776.0;Healthcare;Pharmaceutical Retailers;32312948736.0;0.79;0;0;4.191;3516825088.0;8.631050051992515;677.6000000000001;11.425073930870498;0;0.10883640229595913;10.028061991431507;-45.73559528446155;SMALL_CAP;44.5;68.0;112.5;-19.590213858214184
EVEN3;5.97;2.9999998;0.6065224;1581.0;12.1929996;2.9189998000000004;11.306;0.64862;1913127936.0;216292992.0;911679.0;Real Estate;Real Estate - Development;1169368064.0;1.99;0;0;9.843;248158000.0;20.993340015347723;1573.095;28.77961661067379;0;0.2122154757255283;24.886478313010755;316.8589332162606;SMALL_CAP;44.5;38.0;82.5;-20.0379261615689
ASAI3;9.12;13.411764;2.0783956;141.0;12.42;6.1100002;0.9039999999999999;4.59504;77393002496.0;700000000.0;12791864.0;Consumer Defensive;Grocery Stores;12236759040.0;0.68;0;0;4.388;5616999936.0;8.193680491696023;214.31999999999996;9.834240851888532;0;0.45902676661679204;9.013960671792278;-1.1627119321022117;SMALL_CAP;44.5;20.0;64.5;-21.20683937189681
LJQQ3;1.47;0.0;0.7511497;557.0;-43.785998;-0.025;-6.843000000000001;7.101749999999999;2813317120.0;-192508000.0;3793160.0;Consumer Cyclical;Specialty Retail;304168384.0;-0.93;0;0;1.957;49339000.0;0.0;136.46500000000003;0.0;0;0.16220949511965058;0.0;-100.0;SMALL_CAP;44.5;52.0;96.5;-21.565036399560544
SUZB3;41.41;4.505985;1.168157;269.0;26.295;3.6930002;22.961001;2.02354;49531174912.0;11372832768.0;6972372.0;Basic Materials;Paper & Paper Products;51184648192.0;9.19;0;0;35.449;20716490752.0;85.61522630350281;1856.5483333333332;132.90687268949353;0;0.40474031733675025;109.26104949649817;163.85184616396566;SMALL_CAP;44.5;23.0;67.5;-22.01915686582501
SIMH3;9.48;0.0;0.9509479;127.0;0.64499998;5.922000000000001;-0.202;8.661900000000001;44160905216.0;-74208000.0;4051344.0;Industrials;Rental & Leasing Services;5534038016.0;-0.17;0;0;9.969;12478101504.0;0.0;200.66;0.0;0;2.254791432209778;0.0;-100.0;SMALL_CAP;44.5;2.0;46.5;-24.007839713332825
MOVI3;10.49;9.990477;1.159885;968.0;12.866999000000002;6.54;2.448;8.05949;14884467712.0;364409984.0;6317839.0;Industrials;Rental & Leasing Services;4216549120.0;1.05;0;0;9.044;5628943872.0;14.617267186447677;1692.3866666666668;15.18522484482788;0;1.3349646148554768;14.901246015637778;42.051916259654696;SMALL_CAP;44.5;3.0;47.5;-24.053827377551293
QUAL3;1.78;89.0;0.39052215;48.0;0.29499999;4.2140003;0.74699996;1.3469399999999998;1426845056.0;-2534000.0;4836837.0;Healthcare;Healthcare Plans;505508896.0;0.02;0;0;4.558;429992992.0;1.4321661914736012;14.24;0.28924237799672153;0;0.850614094830885;0.8607042847351614;-51.64582670027183;SMALL_CAP;44.5;9.0;53.5;-24.68070300177232
CSNA3;6.72;0.0;0.69349843;0.0;-8.274;2.226;-4.492;3.23932;44494090240.0;-1998759040.0;13765077.0;Basic Materials;Steel;8911350784.0;-1.38;0;0;9.69;7436015104.0;0.0;0.0;0.0;0;0.8344430922134823;0.0;-100.0;SMALL_CAP;44.5;10.0;54.5;-24.86616672259421
BHIA3;1.42;0.0;0.7450157;0.0;-188.46699;2.5810001;-12.302;6.413390000000001;29621999616.0;-3644000000.0;5722227.0;Consumer Cyclical;Specialty Retail;1385707008.0;-6.18;0;0;1.906;1528999936.0;0.0;0.0;0.0;0;1.1034078107224237;0.0;-100.0;SMALL_CAP;44.5;5.0;49.5;-25.081768699017793
RAPT4;5.2;0.0;0.56082827;88.0;-2.5209999;4.717;-2.23;2.18822;13035799552.0;-290856992.0;4741420.0;Industrials;Farm & Heavy Construction Machinery;1813176320.0;-1.09;0;0;9.272;1764390016.0;0.0;76.26666666666668;0.0;0;0.973093458445343;0.0;-100.0;SMALL_CAP;44.5;7.0;51.5;-25.508607207163482
BEEF3;3.83;8.148936;3.0015674;330.0;83.755;6.0920000000000005;1.248;13.28858;57043296256.0;711777984.0;18736037.0;Consumer Defensive;Packaged Foods;3781878016.0;0.47;0;0;1.276;4925621760.0;3.6733771927206167;210.65;6.797195882922955;0;1.302427455132387;5.235286537821786;36.691554512318156;SMALL_CAP;44.5;4.0;48.5;-26.68964526538489
MRVE3;6.27;0.0;0.6767404;0.0;-11.788999;3.434;-6.677;1.4325299999999999;11399241728.0;-761100032.0;9916289.0;Real Estate;Real Estate - Development;3528971776.0;-1.35;0;0;9.265;1704518016.0;0.0;0.0;0.0;0;0.4830069845251151;0.0;-100.0;SMALL_CAP;44.5;17.0;61.5;-27.32218498512957
GFSA3;1.16;0.0;0.008423009;0.0;-34.651002;-4.823;-124.055;1.05813;492782016.0;-611320000.0;1241941.0;Consumer Cyclical;Residential Construction;28436602.0;-67.89;0;0;137.718;-357384000.0;0.0;0.0;0.0;0;-12.567746315118804;0.0;-100.0;SMALL_CAP;44.5;88.0;132.5;-30.933161079421385
AMBP3;0.17;0.0;0.25914633;0.0;-1.345;5.2210003;-1.421;5.55655;7243013120.0;-102926000.0;6140111.0;Industrials;Waste Management;283779200.0;-0.06;0;0;0.656;1511120000.0;0.0;0.0;0.0;0;5.324985058806283;0.0;-100.0;SMALL_CAP;44.5;1.0;45.5;-31.04578344638336
PCAR3;2.07;0.0;0.48229265;0.0;-109.664;0.47800000000000004;-11.175;12.37683;18720000000.0;-1904999936.0;9273215.0;Consumer Cyclical;Department Stores;1017985728.0;-3.88;0;0;4.292;533000000.0;0.0;0.0;0.0;0;0.5235829789550841;0.0;-100.0;SMALL_CAP;44.5;16.0;60.5;-31.06755699605454
